method,node_id,x,y,z,nearest_baseline_m
baseline,482,28.600046157836914,3.59999942779541,0.08729718625545502,nan
baseline,483,29.100048065185547,4.1999993324279785,0.1339038610458374,nan
baseline,484,25.70004653930664,-1.3000004291534424,0.02900243178009987,nan
baseline,485,29.100048065185547,3.1999995708465576,0.11104132980108261,nan
baseline,486,28.900047302246094,0.09999942779541016,0.049463190138339996,nan
baseline,487,29.00004768371582,1.5999994277954102,0.09557143598794937,nan
baseline,488,29.300048828125,-0.700000524520874,0.06512495875358582,nan
baseline,489,29.600048065185547,1.8999993801116943,0.1409008949995041,nan
baseline,490,29.700048446655273,0.6999993324279785,0.15665848553180695,nan
baseline,491,30.000049591064453,2.59999942779541,0.17476677894592285,nan
baseline,492,30.000051498413086,4.299999237060547,0.11599907279014587,nan
baseline,493,29.200050354003906,2.4999992847442627,0.1288793832063675,nan
baseline,494,30.40005111694336,2.09999942779541,0.14365001022815704,nan
baseline,495,30.100051879882812,3.3999993801116943,0.11794108897447586,nan
baseline,496,30.40005111694336,0.4999992847442627,0.15221859514713287,nan
baseline,497,30.00005340576172,1.2999993562698364,0.14205443859100342,nan
baseline,498,30.700054168701172,3.1999993324279785,0.13522803783416748,nan
baseline,499,29.8000545501709,-7.152557373046875e-07,0.11119113862514496,nan
baseline,500,29.600053787231445,3.799999475479126,0.1229454055428505,nan
baseline,501,31.200054168701172,2.3999993801116943,0.15209326148033142,nan
baseline,502,31.100055694580078,-0.3000006675720215,0.11384813487529755,nan
baseline,503,27.00005531311035,0.8999993801116943,0.05348113924264908,nan
baseline,504,31.100055694580078,1.5999993085861206,0.16663232445716858,nan
baseline,505,30.900054931640625,4.499999523162842,0.16683359444141388,nan
baseline,506,31.400054931640625,3.299999475479126,0.22539588809013367,nan
baseline,507,20.50005531311035,-1.6000006198883057,0.28240782022476196,nan
baseline,508,30.50005531311035,3.8999993801116943,0.14460408687591553,nan
baseline,509,31.600055694580078,1.199999213218689,0.12043989449739456,nan
baseline,510,31.000057220458984,0.7999992370605469,0.09509175270795822,nan
baseline,511,31.700057983398438,1.8999992609024048,0.12906259298324585,nan
baseline,512,23.10005760192871,-1.2000010013580322,0.26012367010116577,nan
baseline,513,31.80005645751953,4.499999046325684,0.08434636145830154,nan
baseline,514,31.80005645751953,0.2999992370605469,0.11206094920635223,nan
baseline,515,32.40005874633789,3.59999942779541,0.21395708620548248,nan
baseline,516,32.40005874633789,1.0999993085861206,0.18693529069423676,nan
baseline,517,32.500057220458984,2.099999189376831,0.20099790394306183,nan
baseline,518,32.000057220458984,2.799999237060547,0.20747072994709015,nan
baseline,519,32.000057220458984,-0.3000009059906006,0.20024463534355164,nan
baseline,520,32.600059509277344,0.4999990463256836,0.2039088010787964,nan
baseline,521,32.90005874633789,2.799999237060547,0.22451642155647278,nan
baseline,522,27.40005874633789,2.6999990940093994,0.16312576830387115,nan
baseline,523,31.40005874633789,3.8999991416931152,0.1782410889863968,nan
baseline,524,33.100059509277344,0.09999918937683105,0.2013086974620819,nan
baseline,525,33.00006103515625,3.9999992847442627,0.18052972853183746,nan
baseline,526,32.7000617980957,-0.40000081062316895,0.1984288990497589,nan
baseline,527,30.400060653686523,-0.6000008583068848,0.14329445362091064,nan
baseline,528,33.2000617980957,1.599999189376831,0.24154609441757202,nan
baseline,529,33.3000602722168,0.8999991416931152,0.20926831662654877,nan
baseline,530,33.50006103515625,3.3999991416931152,0.23700879514217377,nan
baseline,531,33.7000617980957,3.9999990463256836,0.22003303468227386,nan
baseline,532,34.000064849853516,0.9999990463256836,0.28089937567710876,nan
baseline,533,33.60006332397461,2.099998950958252,0.22153884172439575,nan
baseline,534,33.80006408691406,0.2999989986419678,0.22863271832466125,nan
baseline,535,34.10006332397461,3.099999189376831,0.31296515464782715,nan
baseline,536,34.000064849853516,1.5999990701675415,0.2647504508495331,nan
baseline,537,28.100065231323242,2.099998950958252,0.14374151825904846,nan
baseline,538,34.500064849853516,3.8999991416931152,0.23413600027561188,nan
baseline,539,34.70006561279297,2.099998950958252,0.24465885758399963,nan
baseline,540,34.70006561279297,-9.5367431640625e-07,0.2921162545681,nan
baseline,541,34.50006866455078,4.599998950958252,0.2483431100845337,nan
baseline,542,34.80006790161133,2.6999988555908203,0.3055878281593323,nan
baseline,543,34.80006790161133,0.6999988555908203,0.26851847767829895,nan
baseline,544,35.40007019042969,0.4999990463256836,0.29906925559043884,nan
baseline,545,35.50006866455078,1.3999990224838257,0.31956353783607483,nan
baseline,546,35.50006866455078,2.7999989986419678,0.3114190995693207,nan
