method,node_id,x,y,z,nearest_baseline_m
baseline,430,41.20001983642578,1.8999987840652466,0.23607635498046875,nan
baseline,431,42.400020599365234,2.2999987602233887,0.4646511673927307,nan
baseline,432,41.60002136230469,2.2999987602233887,0.45577797293663025,nan
baseline,433,40.500022888183594,1.5999987125396729,0.4138408899307251,nan
baseline,434,38.30002212524414,2.1999988555908203,0.3554946184158325,nan
baseline,435,39.10002136230469,4.099998474121094,0.3677740693092346,nan
baseline,436,42.80002212524414,4.399998664855957,0.44290485978126526,nan
baseline,437,41.80002212524414,2.899998664855957,0.4437546730041504,nan
baseline,438,43.900020599365234,3.899998664855957,0.44773155450820923,nan
baseline,439,43.60002136230469,2.0999984741210938,0.4446709156036377,nan
baseline,440,42.60002136230469,3.7999985218048096,0.42612510919570923,nan
baseline,441,43.70001983642578,2.699998617172241,0.3432488441467285,nan
baseline,442,44.00001907348633,4.899998664855957,0.34293997287750244,nan
baseline,443,39.60002136230469,2.2999985218048096,0.31356149911880493,nan
baseline,444,43.00001907348633,2.399998664855957,0.3535112738609314,nan
baseline,445,44.70001983642578,3.5999984741210938,0.3709540367126465,nan
baseline,446,39.20001983642578,1.4999985694885254,0.39052700996398926,nan
baseline,447,44.60002136230469,4.899998664855957,0.36249393224716187,nan
baseline,448,35.80002212524414,2.2999985218048096,0.32796934247016907,nan
baseline,449,44.000022888183594,3.2999985218048096,0.39209020137786865,nan
baseline,450,44.60002136230469,2.2999985218048096,0.3504846692085266,nan
baseline,451,44.70002365112305,4.199998378753662,0.35412728786468506,nan
baseline,452,45.400020599365234,4.699998378753662,0.3663877248764038,nan
baseline,453,45.500022888183594,3.699998617172241,0.5144413709640503,nan
baseline,454,45.400020599365234,2.2999985218048096,0.3497823476791382,nan
baseline,455,45.900020599365234,4.199998378753662,0.5337849855422974,nan
baseline,456,43.30002212524414,3.199998378753662,0.3899241089820862,nan
baseline,457,44.9000244140625,2.899998426437378,0.3981909155845642,nan
baseline,458,45.60002517700195,2.899998426437378,0.5014014840126038,nan
baseline,459,46.20002746582031,2.399998188018799,0.5194879174232483,nan
baseline,460,46.50002670288086,4.399998188018799,0.5176523923873901,nan
baseline,461,47.20002746582031,4.699998378753662,0.541230320930481,nan
